Textbox38,Textbox51,Textbox55,Textbox180,Textbox175,Textbox6,Textbox115,Textbox129,Textbox13,Textbox15,Textbox17,Textbox19,Textbox21,Textbox23,Textbox25,Textbox29,Textbox27,Textbox11,Textbox22,Textbox32,Textbox80,Textbox40,Textbox46,Textbox54,Textbox74,Textbox181,MONITOR_NAME,ADMIN_IM_YEAR,ADMIN_IM_MONTH1,STATE_NAME,DISTRICT_NAME,COMP_S,COMP_SRI,COMP_U,C_GRADE_COUNT_T,ONGOING_S,ONGOING_SRI,ONGOING_U,P_GRADE_COUNT_T,MAINT_S,MAINT_SRI,MAINT_U,M_GRADE_COUNT_T,LSB_S,LSB_SRI,LSB_U,L_GRADE_COUNT_T,Textbox132,Textbox136,Textbox137,Textbox138,Textbox139,Textbox140,Textbox141,Textbox142,Textbox143,MAINT_S1,MAINT_SRI1,MAINT_U1,M_GRADE_COUNT_T1,LSB_S1,LSB_SRI1,LSB_U1,L_GRADE_COUNT_T1,Textbox199,Textbox204,Textbox205,Textbox206,Textbox207,Textbox208,Textbox209,Textbox210,Textbox211,Textbox16,Textbox28,Textbox35,Textbox83,Textbox43,Textbox49,Textbox58,Textbox77
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,9,Arun Kumar Singh,2023,September,Kerala,Thrissur,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Total,14,2,1,17,24,0,0,24,2,0,0,2,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,9,Arun Kumar Singh,2023,December,Maharashtra,Nanded,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,Total,14,2,1,17,24,0,0,24,2,0,0,2,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,10,ashok kumar parvan,2023,January,Manipur,Bishnupur,0,0,0,0,0,0,0,0,0,1,7,8,0,0,0,0,Total,1,1,0,2,2,0,0,2,0,1,7,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,10,ashok kumar parvan,2023,January,Manipur,Chandel,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,Total,1,1,0,2,2,0,0,2,0,1,7,8,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,February,Jharkhand,Palamu,0,0,0,0,7,0,0,7,1,0,0,1,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,March,Jammu And Kashmir,Doda,1,0,0,1,6,0,0,6,0,0,0,0,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,April,Manipur,Churachandpur,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,April,Manipur,Chandel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,August,Karnataka,Koppal,0,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,August,Karnataka,Raichur,0,0,0,0,0,0,2,2,0,1,2,3,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,September,Uttar Pradesh,Badaun,1,0,0,1,1,1,0,2,3,0,0,3,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,September,Uttar Pradesh,Aligarh,0,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,October,Punjab,Fazilka,0,0,0,0,0,0,0,0,6,0,1,7,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,October,Punjab,Firozpur,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,October,Punjab,Mukatsar,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,November,Odisha,Boudh,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,November,Odisha,Sonepur,0,0,0,0,0,0,0,0,8,0,2,10,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,December,Jharkhand,Simdega,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,11,Awadhesh Kumar Rajak,2023,December,Jharkhand,Gumla,0,0,0,0,1,0,0,1,5,0,1,6,0,0,0,0,Total,2,0,1,3,18,1,5,24,43,2,9,54,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,January,Odisha,Bargarh,1,0,0,1,3,0,1,4,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,January,Odisha,Balangir,0,0,0,0,4,1,0,5,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,March,Uttar Pradesh,Gorakhpur,1,1,1,3,2,0,0,2,0,0,1,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,March,Uttar Pradesh,Azamgarh,4,0,0,4,3,0,0,3,0,0,1,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,April,Madhya Pradesh,Mandla,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,April,Madhya Pradesh,Balaghat,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,May,Uttar Pradesh,Barabanki,0,1,0,1,3,0,2,5,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,June,West Bengal,Maldah,1,0,0,1,2,0,0,2,0,1,0,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,June,West Bengal,Siliguri M.P.,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,June,West Bengal,Uttardinajpur,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,September,Punjab,Amritsar,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,September,Punjab,Gurdaspur,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,October,Jharkhand,Latehar,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,October,Jharkhand,Gumla,2,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,November,Himachal Pradesh,Kangra,0,0,0,0,4,1,0,5,1,1,0,2,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,November,Himachal Pradesh,Chamba,1,0,0,1,2,1,0,3,1,1,0,2,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,12,Bachan Lal Bhagat  ,2023,December,Jharkhand,Garhwa,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,Total,18,5,3,26,37,3,4,44,2,5,3,10,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,January,Bihar,Darbhanga,1,0,0,1,0,1,0,1,0,0,5,5,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,January,Bihar,Samastipur,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,March,Madhya Pradesh,Gwalior,1,1,0,2,1,0,0,1,1,0,1,2,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,March,Madhya Pradesh,Morena,2,0,0,2,2,0,1,3,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,April,Maharashtra,Nanded,0,0,0,0,3,0,2,5,0,0,1,1,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,April,Maharashtra,Yavatmal,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,May,Bihar,Khagaria,0,1,0,1,3,0,2,5,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,May,Bihar,Bhagalpur,0,0,0,0,3,1,0,4,1,0,0,1,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,July,Jharkhand,Khunti,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,August,Arunachal Pradesh,Kra Daadi,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,August,Arunachal Pradesh,Upper Subansiri,0,0,0,0,0,0,1,1,0,2,1,3,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,September,Uttar Pradesh,Sitapur,1,0,1,2,2,0,1,3,0,0,0,0,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,September,Uttar Pradesh,Lakhimpur-Kherii,0,0,0,0,4,1,0,5,2,0,0,2,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,November,Himachal Pradesh,Mandi,2,0,1,3,0,1,0,1,1,0,0,1,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,13,Balbir Singh  ,2023,November,Himachal Pradesh,Kullu,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,Total,7,2,6,15,31,4,7,42,6,4,8,18,0,0,0,0,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,March,Bihar,Muzaffarpur,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,March,Bihar,Vaishali,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,April,Madhya Pradesh,Satna,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,April,Madhya Pradesh,Rewa,1,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,June,Bihar,Madhubani,0,0,0,0,4,0,1,5,0,0,0,0,0,0,1,1,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,June,Bihar,Darbhanga,0,0,0,0,3,1,2,6,0,0,0,0,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
Grading,Completed Works,Ongoing Works,Sr.No.,Monitor,Year,Month,State,District,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,S,SRI,U,Total,14,Bimal Kumar tickoo  ,2023,August,Kerala,Malappuram,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,Total,10,1,1,12,45,1,6,52,10,1,3,14,0,0,1,1,Grand Total,765,91,103,959,"2,455",223,237,"2,915",696,70,212,978,343,92,67,502
